JOURNEY_ID,LEVEL,MODE,PRIMARY_LEARNING_INTENT,SECONDARY_INTENT,ACTIVE_SOURCE,SOURCE_PROVENANCE,TAUGHT_BEFORE_TESTED,CORRECT_ANSWER,WHY_CORRECT,ALTERNATIVE_ANSWER_AMBIGUITY,DISTRACTOR_QUALITY,DISTRACTOR_MISCONCEPTION,HISTORICAL_TRUTH,LANGUAGE_VALUE,STORY_DISCOVERY_CONNECTION,LEVEL_APPROPRIATENESS,COGNITIVE_BAND,LEGACY_CONTAMINATION,CROSS_JOURNEY_CONTAMINATION,RESULT
chengdu-kuanzhai-alley,3,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv3,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"二十四岁的林夏是这里的年轻院落接待员，平时负责座位、添茶和出入。
她先把椅子挪到一旁，让茶盘过去，再把椅子放回周叔身边。
几分钟后，两位新客人从巷子走进院落，同一块门口又需要空出来。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
chengdu-kuanzhai-alley,4,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,一有人经过，竹椅就,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
chengdu-kuanzhai-alley,4,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,她原以为只要找好一个位置，下午就能一直保持整齐。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
chengdu-kuanzhai-alley,4,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"她熟练地把竹椅移到院墙边，让同事过去，再还给周叔。
她原以为只要找好一个位置，下午就能一直保持整齐。
可不久，两位客人从窄巷子方向进院，入口又要空出来；周叔同时还需要椅子喝茶。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
chengdu-kuanzhai-alley,5,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,一会儿服务坐茶，一会儿,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,5,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,林夏把竹椅靠墙，想给它确定一个“正确位置”，但服务人员转身仍不方便，周叔也离茶桌太远。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,5,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"她熟悉这个院子，原以为只要把桌椅摆得足够准确，就能让茶客停留和服务通行同时顺畅。
几分钟后，两位新客人从窄巷子方向进来，同一个入口又要让路。
林夏把竹椅靠墙，想给它确定一个“正确位置”，但服务人员转身仍不方便，周叔也离茶桌太远。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,6,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,就往旁边移,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,6,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,林夏的第二次固定安排也失败了。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,6,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"没过多久，两位访客从窄巷子方向进院，仍然需要同一段入口；而竹椅靠得太里，又妨碍服务人员绕过茶桌。
林夏的第二次固定安排也失败了。
她开始把注意力放在使用发生的先后，而不是寻找永久位置：周叔坐着喝茶是真的需要，端茶、进院和离院也都是真的需要，只是它们不必在同一秒占住同一块地方。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
chengdu-kuanzhai-alley,7,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv7,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,就,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,7,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv7,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,她和周叔约定，谁先看见下一次进出，谁就先移动椅子，不必等她批准。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,7,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv7,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"林夏没有把周叔、访客或服务人员变成“错误的一方”。
她终于把问题从永久归位改成时间顺序：同一个入口可以先服务通行，再恢复停留；同一把竹椅可以暂时让开，也可以在通道空下后回到茶桌。
她和周叔约定，谁先看见下一次进出，谁就先移动椅子，不必等她批准。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,8,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv8,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,移动竹椅的人不再只有林夏，也包括,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,8,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv8,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,这个动作不是写在纸上的规定，而是在院门、门槛、茶桌与人的身体之间一次次被练出来。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,8,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv8,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"最初林夏仍会下意识伸手，随后她故意慢半拍，让周叔参与。
服务员端水出去时，周叔移椅；一桌客人离院后，他又把椅子放回。
这个动作不是写在纸上的规定，而是在院门、门槛、茶桌与人的身体之间一次次被练出来。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
chengdu-kuanzhai-alley,9,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv9,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,给竹椅找一个永远正确的位置，不如,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
chengdu-kuanzhai-alley,9,missingSentence,CULTURE,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv9,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,客人顺利通过后，他又把椅子放回茶桌旁，继续端起茶碗。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
chengdu-kuanzhai-alley,9,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv9,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"傍晚前，一名第一次来的客人走近门槛，林夏正背对入口添水。
周叔没有叫她，直接把竹椅挪到院墙边。
客人顺利通过后，他又把椅子放回茶桌旁，继续端起茶碗。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
chengdu-kuanzhai-alley,10,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv10,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,是因为,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
chengdu-kuanzhai-alley,10,missingSentence,CULTURE,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv10,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,林夏看着那只手完成动作，没有出声。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
chengdu-kuanzhai-alley,10,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:chengdu-kuanzhai-alley:Lv10,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"茶客继续停留，服务人员继续穿行，院落在一轮轮临时交接中保持可用。
最后，一位离桌的客人顺手又为经过的人移开同一把竹椅。
林夏看着那只手完成动作，没有出声。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,integrated interpretation,NONE,NONE,PASS
datong-yungang-grottoes,1,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv1,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,云冈后来有条件集中资源进行大规模开凿,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,1,missingSentence,STORY,,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv1,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,石工魏岚的父亲准备南行，要她带走那根量巨像的长墨绳。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,1,paragraphRebuild,STORY,,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv1,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"北魏迁都洛阳后，云冈不再营造巨像。
石工魏岚的父亲准备南行，要她带走那根量巨像的长墨绳。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,2,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv2,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,昙曜五窟成为早期大型营造的重要代表,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,2,missingSentence,STORY,,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv2,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,父亲只肯把手艺交给一个人；留下的弟弟魏朔和同伴阿砾便要继续替她扶绳，或者散伙。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,2,paragraphRebuild,STORY,,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv2,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"虚构石工魏岚的父亲准备南行，要她带走那根量巨像的长墨绳。
父亲只肯把手艺交给一个人；留下的弟弟魏朔和同伴阿砾便要继续替她扶绳，或者散伙。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,recognition/basic comprehension,NONE,NONE,PASS
datong-yungang-grottoes,3,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv3,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,因此大型石窟营造获得更强的组织条件,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,3,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv3,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,魏岚想留下三个人，却不能同时保住“唯一传人”的位置。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,3,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv3,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"魏岚想留下三个人，却不能同时保住“唯一传人”的位置。
天亮时，父亲伸手等她收绳。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,4,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,云冈营造进入新的历史阶段,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,4,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,魏岚却把墨绳按在石阶上，割成三段，一段给魏朔，一段给阿砾，最后一段留在自己掌心。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,4,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv4,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"魏岚却把墨绳按在石阶上，割成三段，一段给魏朔，一段给阿砾，最后一段留在自己掌心。
她失去了父亲许诺的唯一位置。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,sequence/simple causality,NONE,NONE,PASS
datong-yungang-grottoes,5,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,洞窟布局与雕饰呈现出更加丰富的表达,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,5,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,三个人不再等同一双手发号施令。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,5,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv5,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"父亲背起行囊，没有替她把断口重新接上。
三个人不再等同一双手发号施令。
魏朔第一次自己弹出墨线，黑印落在一块只够开小龛的石面上。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,6,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,494年北魏迁都洛阳以后，,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,6,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,父亲走到崖路转弯处，回头看了那三道黑线一眼。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,6,paragraphRebuild,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv6,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,"魏朔第一次自己弹出墨线，黑印落在一块只够开小龛的石面上。
父亲走到崖路转弯处，回头看了那三道黑线一眼。
魏岚没有追上去。",Active Story event/relationship/causal order uniquely supports this rebuild.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual sequence/relationship misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,relationship/choice/historical cause,NONE,NONE,PASS
datong-yungang-grottoes,7,grammarRepair,LANGUAGE,STORY,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv7,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,但较小规模的造像活动仍然继续出现,Current Journey language objective uniquely supports this Chinese repair; history trivia is not required.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned Chinese structural near-miss tied to the current language objective.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
datong-yungang-grottoes,7,missingSentence,CAUSAL_REASONING,CAUSAL_REASONING,resolveAdaptiveJourneyLevel:datong-yungang-grottoes:Lv7,JourneyChallengePanel + active Story/Discovery/Vocabulary; snapshot b862a41f204f698da0b2aea42e32961afae5ca9a,PASS,魏岚知道父亲不是在问一根绳子，而是在问谁有资格决定下一道线落在哪里。,Active Story context uniquely completes the relationship/choice/causal meaning.,PASS — one defensible answer,PASS — plausible/diagnosable current-Journey misconception,Journey-owned counterfactual context/choice/consequence misunderstanding.,PASS — no cheap fabricated historical fact required,PASS,PASS,PASS,causal chain/implicit meaning,NONE,NONE,PASS
